0;Mission type;Operator;COSPAR ID;SATCAT no.;Mission duration;Spacecraft;Manufacturer;Launch mass;Landing mass;Crew size;Members;Callsign;EVAs;EVA duration;Launch date;Rocket;Launch site;Recovered by;Landing date;Landing site;Referencesystem;Periselene;Aposelene;Epoch;Spacecraft component;Orbital insertion;Orbital departure;Orbits;Return launch;Sample mass;Surface EVAs;Distance covered;Docking date;Undocking date;Mass;Distance travelled;Orbits completed;Payload mass;Destroyed;Regime;Perigee;Apogee;Inclination;Period;Decay date;Names;Spacecraft type;Time docked;Contractor;Website;Dry mass;Dimensions;Power;Disposal;Deactivated;Semi-major axis;Eccentricity;RAAN;Argument of perigee;Mean anomaly;Mean motion;Revolution no.;Type;Diameter;Wavelengths;Instruments;DIRBE;FIRAS;DMR;Bus;Declared;Focal length;Collecting area;Resolution;ACIS;HRC;HETG;LETG;Deployment date;Entered service;Velocity;Focal ratio;NICMOS;ACS;WFC3;COS;STIS;FGS;Perihelion;Aphelion;IRAC;IRS;MIPS;Last contact;Recovery date;RPI;LENA;MENA;HENA;FUV;EUV;SA;LRS;CPC;Repeat interval;;AMR-2;DORIS;GPSP;LRA;CARMEN-3;LPT;Deployed from;Argument of perihelion;Bandwidth;ESA;TEAMS;HILT;LEICA;MAST;PET;Name;K band (23 GHz);Ka band (33 GHz);Q band (41 GHz);V band (61 GHz);W band (94 GHz);Impact site;Impact date;CRaTER;DLRE;LAMP;LEND;LOLA;LROC;Mini-RF;Harvard designation;Closest approach;Distance;Periareion;Apoareion;Band;RA;RAC;TEGA;MARDI;MET;SSI;MECA;OCAMS;OLA;OTES;OVIRS;REXIS;TAGSAM;CIDA;DFMI;SSC;DSE;NavCam;FC;VIR;GRaND;Atmospheric entry;NIMS;UVS;PPR;DDS;EPD;HIC;MAG;PLS;PWS;Perijove;Apojove;MWR;JIRAM;GRAV;JADE;JEDI;Waves;Pericytherion;Apocytherion;Perihermion;Apohermion;Argument of periapsis;Alice;LORRI;SWAP;PEPSSI;REX;Ralph;SDC;HMV;-;CPI;CRT;GTT;TRD;AMD;IPP;Longitude;Periapsis;Apoapsis;CDS;CELIAS;COSTEP;EIT;ERNE;GOLF;LASCO;MDI;SUMER;SWAN;UVCS;VIRGO;SECCHI;IMPACT;PLASTIC;S/WAVES;SWEAP;SPC;SPAN;WISPR;FIELDS;NIRCam;NIRSpec;MIRI;NIRISS;SI;G1;G2;BAT;XRT;UVOT;Slot;SEIS;HP3;RISE;TWINS;Altitude;PIMS;ICEMAG;MISE;EIS;REASON;E-THEMIS;MASPEX;Europa-UVS;SUDA;;;;
Magnetospheric_Multiscale_Mission;Magnetosphere research;NASA;2015-011A, 2015-011B, 2015-011C, 2015-011D;40482, 40483, 40484, 40485;Planned: 2 years, 5.5 months  Elapsed: 3years, 6months, 21days;0;Goddard Space Flight Center;1,360kg (2,998lb);0;0;0;0;0;0;13 March 2015, 02:44(2015-03-13UTC02:44)UTC;Atlas V 421;Cape Canaveral SLC-41;0;0;0;Geocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;HEO;2,550km (1,580mi);Day phase: 70,080km (43,550mi)  Night phase: 152,900km (95,000mi);28;0;0;0;0;0;United Launch Alliance;mms.gsfc.nasa.gov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
STEREO;Solar observation;NASA;STEREO A: 2006-047A  STEREO B: 2006-047B;STEREO A: 29510  STEREO B: 29511;Planned: 2 years  Elapsed: 11years, 11months, 8days;0;Johns Hopkins University Applied Physics Laboratory;619kg (1,364lb);0;0;0;0;0;0;October 26, 2006, 00:52(2006-10-26UTC00:52)UTC;Delta II 7925-10L;Cape Canaveral SLC-17B;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;STEREO A: 346 days  STEREO B: 388 days;0;0;0;0;United Launch Alliance;http://stereo.gsfc.nasa.gov/  http://stereo.jhuapl.edu/;547kg (1,206lb);475 W;0;0;0;0;0;0;0;0;0;0;0;0;InstrumentsSECCHI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Parker_Solar_Probe;Heliophysics;2018-065A;43592;Planned: 6 years, 321 days Elapsed: 1month and 21days;0;Applied Physics Laboratory;685kg (1,510lb);0;0;0;0;0;0;August 12, 2018, 07:31 UTC;Delta IV Heavy / Star-48BV;Cape Canaveral SLC-37;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50kg (110lb);0;0;0;0;3.4;88 days;0;0;0;United Launch Alliance;parkersolarprobe.jhuapl.edu;555kg (1,224lb);343 W (at closest approach);0;0;0.388AU (58.0millionkm; 36.1millionmi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.73AU (109millionkm; 68millionmi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ka band X band;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Solar Wind Electrons Alphas and Protons Investigation;Solar Probe Cup;Solar Probe Analyzers;Wide-field Imager for Solar Probe;Electromagnetic Fields Investigation;Integrated Science Investigation of the Sun Energetic Particle Instruments;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
James_Webb_Space_Telescope;Astronomy;NASA/ ESA/ CSA/ STScI;0;0;5 years (design)10 years (goal);0;Northrop GrummanBall Aerospace;6,500kg (14,300lb);0;0;0;0;0;0;March 30, 2021 (planned);Ariane 5 ECA;Kourou ELA-3;0;0;0;0;0;plan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Halo orbit;0;0;0;6 months;0;0;0;0;Arianespace;jwst.nasa.govsci.esa.int/jwstasc-csa.gc.cajwst.stsci.edu;0;2,000 watts;0;0;0;0;0;0;0;0;0;Korsch telescope;6.5m (21ft);InstrumentsNIRCam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mars_Astrobiology_Explorer-Cacher;Rover;NASA;0;0;One Earth year (proposed);0;0;300kg (660lb);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Space_Interferometry_Mission;Space observatory;NASA/JPL;0;0;0;Northrop Grumman;0;0;0;0;0;0;0;Cancelled in 2010;Intermediate class EELV;0;0;0;0;Heliocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Earth-trailing;0;0;0;0;0;Space Interferometry Mission PlanetQuest;0;0;0;NASA SIM Lite;0;0;0;0;0;0;0;0;0;0;0;0;Optical Michelson Interferometer;InstrumentsSI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pluto_Kuiper_Express;Pluto flyby;NASA;0;0;Primary mission: 9.5years;0;0;478 kilograms (1,054lb);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pluto Fast Flyby (1992-95)Pluto Express (c.1995);0;0;0;0;0;0;228watts;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Aerial_Regional-scale_Environmental_Survey;Mars atmospheric probe;NASA;0;0;1hour at Mars;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;marsairplane.larc.nasa.gov;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Apollo_11;Crewed lunar landing;NASA;CSM: 1969-059ALM: 1969-059C;CSM: 4039LM: 4041;8days, 3hours, 18minutes, 35seconds;Apollo CSM-107Apollo LM-5;CSM: North American RockwellLM: Grumman;100,756 pounds (45,702kg);10,873 pounds (4,932kg);3;"Neil A. ArmstrongMichael CollinsEdwin E. ""Buzz"" Aldrin, Jr.";CSM: ColumbiaLM: EagleOn surface: Tranquility Base;0;2hours, 31minutes 40seconds;July 16, 1969, 13:32:00(1969-07-16UTC13:32Z)UTC;Saturn V SA-506;Kennedy Space Center LC-39A;USSHornet;July 20, 1969, 20:18:04UTC;Mare Tranquillitatis04027N 232823E / 0.67408N 23.47297E / 0.67408;23.47297;Selenocentric;100.9 kilometers (54.5nmi);122.4 kilometers (66.1nmi);July 19, 1969, 21:44UTC;Lunar Module;July 19, 1969, 17:21:50UTC;July 22, 1969, 04:55:42UTC;30;July 21, 1969, 17:54UTC;21.55 kilograms (47.51lb);1;0;July 21, 1969, 21:35:00UTC;July 21, 1969, 23:41:31UTC;0;0;0;0;0;0;0;0;1.25degrees;2hours;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
Mercury-Atlas_6;Test flight;NASA;1962-003A;240;4hours, 55minutes, 23seconds;Mercury No.13;McDonnell Aircraft;1,352 kilograms (2,981lb);0;1;John H. Glenn, Jr;Friendship 7;0;0;February 20, 1962, 14:47:39(1962-02-20UTC14:47:39Z)UTC;Atlas LV-3B 109-D;Cape Canaveral LC-14;USSNoa;February 20, 1962, 19:43:02(1962-02-20UTC19:43:03Z)UTC;North Atlantic Ocean2120N 6840W / 21.333N 68.667W / 21.333;-68.667;Geocentric;0;0;February 20, 1962;0;0;0;0;0;0;0;0;0;0;0;121,794 kilometers (65,763 nautical miles);3;0;0;Low Earth orbit;149 kilometers (80 nautical miles);248 kilometers (134 nautical miles);32.5degrees;88.47minutes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1962 Gamma 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
GALEX;Ultraviolet astronomy;NASA/ JPL  Caltech;2003-017A;27783;Planned: 29 months  Final: 10years, 2months;0;Orbital Sciences;277kg (611lb);0;0;0;0;0;0;April 28, 2003, 12:00(2003-04-28UTC12Z)UTC;Pegasus XL;Stargazer, Cape Canaveral;0;0;0;Geocentric;0;0;September 13, 2015 13:13:39UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Low Earth;684.85km (425.55mi);689.98km (428.73mi);28.9986;98.5167 minutes;0;Explorer-83, SMEX-7;0;0;Orbital Sciences;http://www.galex.caltech.edu/;0;290 W;Decommissioned;June 28, 2013, 19:09(2013-06-28UTC19:10Z)UTC;7,065.55km (4,390.33mi);0.0003629;50.7756;189.3734;229.9485;14.6178 rev/day;66130;50cm (19.7in);0;0;0;0;0;0;0;0;0;0;0;0;0;0;May 28, 2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
Sojourner_(rover);Mars rover;NASA;0;0;Planned: 7 sols (7days)Mission end: 83 sols (85days)From arrival on Mars;0;0;0;0;0;0;0;0;0;December 4, 1996, 06:58:07UTC;Delta II 7925 D240;Cape Canaveral LC-17B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;McDonnell Douglas;Official website;11.5 kilograms (25lb) (Rover only);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;July 5, 1997(1997-07-05);0;0;0;0;0;0;0;0;0;0;0;0;0;0;September 27, 1997(1997-09-28);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mars Pathfinder;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Spirit_(rover);Rover;NASA;2003-027A;27827;Planned: 90 Martian solardays (~92 Earthdays)Operational: 2269days from landing to last contact (2208 sols)Mobile: 1944 Earthdays landing to final embedding (1892 sols)Total: 2695days from landing to mission end (2623 sols)Launch to last contact: 6 years, 9 months, 12 days;0;0;0;0;0;0;0;0;0;June 10, 2003(2003-06-10);Delta II 7925-9.5;Cape Canaveral SLC-17A;0;January 4, 2004, 04:35 UTC SCETMSD 46216 03:35 AMT;143406S 1752821E / 14.5684S 175.472636E / -14.5684; 175.472636 (Spirit rover);Heliocentric  (transfer);0;0;0;Rover;0;0;0;0;0;0;7.73km (4.8mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mars Exploration Rover;0;0;Mars Exploration Rover;185 kilograms (408lb) (Rover only);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 March 2010; 25 May 2011(2011-05-26);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Lunar_Atmosphere_and_Dust_Environment_Explorer;Lunar atmospheric research;NASA;2013-047A;39246;Primary mission: 100 days  Extended mission: 28 days  Total duration: 223 days;0;Ames Research Center;383kg (844lb);0;0;0;0;0;0;September 7, 2013, 03:27(2013-09-07UTC03:27Z)UTC;Minotaur V Flight 1;MARS LP-0B;0;0;0;Selenocentric;Planned (science phase);0;October 6, 2013, 10:57UTC;0;0;0;0;0;0;0;0;0;0;0;49.6kg (109lb);0;0;0;0;157 degrees;111.5 to 116.5 minutes;April 18, 2014(2014-04-19), ~04:30UTC;0;0;0;Orbital Sciences Corporation;nasa.gov/ladee;248.2kg (547lb);295watts;Deorbited;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MCSB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
2001_Mars_Odyssey;Mars orbiter;NASA / JPL;2001-014A;26734;Elapsed:17years, 5months and 27days from launch16years, 11months and 10days at Mars (6023sols)En route: 6 months, 17 daysPrimary mission: 32 months (1007sols)Extended mission: 14years, 1month and 9days (5015sols) elapsed;0;Lockheed Martin;758 kilograms (1,671lb);0;0;0;0;0;0;7 April 2001, 15:02:22(2001-04-07UTC15:02:22Z)UTC;Delta II 7925-9.5;Cape Canaveral SLC-17A;0;0;0;Areocentric;0;0;0;0;24 October 2001, 02:18:00UTCMSD 45435 12:21 AMT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93.2 degrees;117.84 minutes;0;0;0;0;0;mars.jpl.nasa.gov/odyssey/;376.3 kilograms (830lb);0;750W;0;0;3,785 kilometers (2,352mi);0.0115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201 kilometers (125mi);500 kilometers (310mi);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
Neil_Gehrels_Swift_Observatory;Gamma-ray astronomy;NASA/ PSU;2004-047A;28485;Planned: 2 years  Elapsed: 13years, 10months, 14days;0;Spectrum Astro;1,467kg (3,234lb);0;0;0;0;0;0;November 20, 2004, 17:16(2004-11-20UTC17:16)UTC;Delta II 7320-10C;Cape Canaveral SLC-17;0;0;0;Geocentric;0;0;January 12, 2018, 13:00:46UTC;0;0;0;0;0;0;0;0;0;0;0;0;0;843kg (1,858lb);0;Low Earth;546.6km (339.6mi);562.5km (349.5mi);20.56;95.74 minutes;0;Explorer-84MIDEX-3;0;0;Boeing;swift.gsfc.nasa.gov;613kg (1,351lb);2,132W;0;0;6,932.7km (4,307.8mi);0.001149;110.87;4.37;355.68;15.04 rev/day;71974;XRT:30cm (12in)UVOT:30cm (12in);InstrumentsBAT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Curiosity_(rover);Mars rover;NASA;2011-070A;37936;Primary: 668 sols (687 days)  Current: 2190 sols (2250 days) since landing;0;JPL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Opportunity_(rover);Mars rover;NASA;2003-032A;27849;Planned: 90 sols (92.5days)Current: 5222 sols (5366days) since landing;0;0;0;0;0;0;0;0;0;July 7, 2003 03:18 UTC(2003-07-07UTC03:18);Delta II 7925H-9.5;Cape Canaveral SLC-17B;0;January 25, 2004, 05:05 UTC SCET MSD 46236 14:35 AMT;15646S 3542824E / 1.9462S 354.4734E / -1.9462; 354.4734 (Opportunity rover);0;0;0;0;0;0;0;0;0;0;0;45.16km (28.06mi) (as of  18September2018);0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rover;0;Boeing;JPL's Mars Exploration Rover;185 kilograms (408lb) (rover only);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
GOES_14;Weather satellite;NOAA/ NASA;2009-033A;35491;10 years;0;Boeing, ITT Corporation;3,133 kilograms (6,907lb);0;0;0;0;0;0;27 June 2009, 22:51(2009-06-27UTC22:51Z)UTC;Delta IV-M+(4,2);Cape Canaveral SLC-37B;0;0;0;Geocentric;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Geostationary;35,773 kilometres (22,228mi);35,800 kilometres (22,200mi);0.2184;1,437 minutes;0;0;GOES-N series;0;United Launch Alliance;0;0;0;2.3 kilowatts from solar array;0;0;0;0.0003154;0;0;0;0;0;0;0;0;0;0;0;0;BSS-601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105 West;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
